school_code,county,pub_priv,district,city,school_name,enrollment,utd_num,utd_per,cond_num,cond_per,pme_num,pme_per,pbe_num,pbe_per,p,q,r,s,t,u,v,w,x,y,z,aa,ab,ac,ad,ae,af,herd,field34,field35,field36,field37,field38,field39,field40,field41,field42,field43,CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,Website,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Latitude,Longitude,AdmFName1,AdmLName1,AdmEmail1,AdmFName2,AdmLName2,AdmEmail2,AdmFName3,AdmLName3,AdmEmail3,LastUpdate,school_code
6016182,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,NORTH HOLLYWOOD,BURBANK BOULEVARD ELEMENTARY,76,74,97,1,1,0,0,1,1,1,1,0,0,0,0,75,99,75,99,74,97,75,99,75,99,Y,Yes,,,,,,,,,,,19647336016182,0622710,02874,Active,Los Angeles,Los Angeles Unified,Burbank Boulevard Elementary,12215 Albers Street,12215 Albers St.,North Hollywood,91607-2011,CA,12215 Albers Street,12215 Albers St.,North Hollywood,91607-2011,CA,(818) 763-6497,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.170420,-118.39830,Paula,Grace,pgrace@lausd.net,,,,,,,3/3/2016,6016182
6016208,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,PANORAMA CITY,BURTON STREET ELEMENTARY,70,68,97,2,3,0,0,0,0,0,0,0,0,0,0,68,97,68,97,68,97,70,100,70,100,Y,No,,,,,,,,,,,19647336016208,0622710,10241,Active,Los Angeles,Los Angeles Unified,Burton Street Elementary,8111 Calhoun Avenue,8111 Calhoun Ave.,Panorama City,91402-5305,CA,8111 Calhoun Avenue,8111 Calhoun Ave.,Panorama City,91402-5305,CA,(818) 908-1287,,,8/19/1991,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.218775,-118.44148,Jacquelyn,Ewart,jacquelyn.ewart@lausd.net,,,,,,,3/3/2016,6016208
6016216,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,BUSHNELL WAY ELEMENTARY,47,25,53,22,47,0,0,0,0,0,0,0,0,0,0,36,77,37,79,33,70,38,81,44,94,Y,No,,,,,,,,,,,19647336016216,0622710,02877,Active,Los Angeles,Los Angeles Unified,Bushnell Way Elementary,5507 Bushnell Way,5507 Bushnell Way,Los Angeles,90042-4822,CA,5507 Bushnell Way,5507 Bushnell Way,Los Angeles,90042-4822,CA,(323) 255-6511,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-6,K-6,N,34.102276,-118.18891,Liliana,Narvaez,lnarvaez@lausd.net,,,,,,,3/3/2016,6016216
6016224,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,SAN PEDRO,CABRILLO AVENUE ELEMENTARY,87,78,90,9,10,0,0,0,0,0,0,0,0,0,0,82,94,84,97,83,95,82,94,86,99,Y,No,,,,,,,,,,,19647336016224,0622710,02882,Active,Los Angeles,Los Angeles Unified,Cabrillo Avenue Elementary,732 South Cabrillo Avenue,732 South Cabrillo Ave.,San Pedro,90731-3025,CA,732 South Cabrillo Avenue,732 South Cabrillo Ave.,San Pedro,90731-3025,CA,(310) 832-6446,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.737563,-118.29447,Ursula,Martin,umartin@lausd.net,,,,,,,6/18/2015,6016224
6016232,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CAHUENGA ELEMENTARY,79,71,90,8,10,0,0,0,0,0,0,0,0,0,0,72,91,74,94,72,91,73,92,77,97,Y,No,,,,,,,,,,,19647336016232,0622710,02883,Active,Los Angeles,Los Angeles Unified,Cahuenga Elementary,220 South Hobart Boulevard,220 South Hobart Blvd.,Los Angeles,90004-5208,CA,220 South Hobart Boulevard,220 South Hobart Blvd.,Los Angeles,90004-5208,CA,(213) 386-6306,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.070698,-118.30542,Helen,Yu,helen.yu@lausd.net,,,,,,,6/18/2015,6016232
6016240,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,WOODLAND HILLS,CALABASH CHARTER ACADEMY,84,80,95,0,0,0,0,3,4,3,4,0,0,1,1,80,95,80,95,80,95,80,95,80,95,Y,Yes,,,,,,,,,,,19647336016240,0622710,02884,Active,Los Angeles,Los Angeles Unified,Calabash Charter Academy,23055 Eugene Street,23055 Eugene St.,Woodland Hills,91364-3723,CA,23055 Eugene Street,23055 Eugene St.,Woodland Hills,91364-3723,CA,(818) 224-4430,,,7/1/1980,,Y,1345,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.157826,-118.62951,Esther,Gillis,exg4456@lausd.net,,,,,,,3/3/2016,6016240
6016257,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,NORTHRIDGE,CALAHAN COMMUNITY CHARTER,105,98,93,1,1,0,0,5,5,4,4,1,1,1,1,99,94,99,94,98,93,99,94,99,94,Y,Yes,,,,,,,,,,,19647336016257,0622710,02885,Active,Los Angeles,Los Angeles Unified,Calahan Community Charter,18722 Knapp Street,18722 Knapp St.,Northridge,91324-3027,CA,18722 Knapp Street,18722 Knapp St.,Northridge,91324-3027,CA,(818) 886-4612,,,7/1/1980,,Y,1588,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.238116,-118.54094,Michelle,Wells,michelle.wells@lausd.net,,,,,,,7/13/2015,6016257
6016265,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,WOODLAND HILLS,CALVERT CHARTER FOR ENRICHED STUDIES,72,68,94,4,6,0,0,0,0,0,0,0,0,0,0,71,99,69,96,68,94,72,100,72,100,Y,No,,,,,,,,,,,19647336016265,0622710,02886,Active,Los Angeles,Los Angeles Unified,Calvert Charter for Enriched Studies,19850 Delano Street,19850 Delano St.,Woodland Hills,91367-3816,CA,19850 Delano Street,19850 Delano St.,Woodland Hills,91367-3816,CA,(818) 347-2681,,,7/1/1980,,Y,1585,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.182288,-118.56425,Kirk,Nascimento,ksn9141@lausd.net,,,,,,,3/3/2016,6016265
6016273,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,NORTH HOLLYWOOD,CAMELLIA AVENUE ELEMENTARY,139,138,99,0,0,1,1,0,0,0,0,0,0,0,0,138,99,138,99,138,99,138,99,138,99,Y,No,,,,,,,,,,,19647336016273,0622710,02887,Active,Los Angeles,Los Angeles Unified,Camellia Avenue Elementary,7451 Camellia Avenue,7451 Camellia Ave.,North Hollywood,91605-3312,CA,7451 Camellia Avenue,7451 Camellia Ave.,North Hollywood,91605-3312,CA,(818) 765-5255,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.204254,-118.38238,Piedad,Sanchez,pps8982@lausd.net,,,,,,,3/3/2016,6016273
0122861,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CAMINO NUEVO ACADEMY 2,72,68,94,4,6,0,0,0,0,0,0,0,0,0,0,69,96,68,94,68,94,72,100,72,100,Y,No,,,,,,,,,,,19647330122861,0622710,12738,Active,Los Angeles,Los Angeles Unified,Camino Nuevo Academy #2,1575 West 2nd Street,1575 West 2nd St.,Los Angeles,90026-5701,CA,3435 West Temple Street,3435 West Temple St.,Los Angeles,90026,CA,(213) 736-5542,,,8/18/2010,,Y,1231,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.061133,-118.26488,Heather,McManus,heather.mcmanus@caminonuevo.org,,,,,,,3/3/2016,0122861
6117667,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CAMINO NUEVO CHARTER ACADEMY,65,65,100,0,0,0,0,0,0,0,0,0,0,0,0,65,100,65,100,65,100,65,100,65,100,Y,No,,,,,,,,,,,19647336117667,0622710,08508,Active,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy,697 South Burlington Avenue,697 South Burlington Ave.,Los Angeles,90057-3743,CA,3435 West Temple Street,3435 West Temple St.,Los Angeles,90026,CA,(213) 413-4245,,,8/21/2000,,Y,0293,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.055523,-118.27358,Mark,Healy,mark.healy@caminonuevo.org,,,,,,,3/3/2016,6117667
0124826,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CAMINO NUEVO CHARTER ACADEMY NO. 4,69,61,88,8,12,0,0,0,0,0,0,0,0,0,0,62,90,61,88,64,93,64,93,67,97,Y,No,,,,,,,,,,,19647330124826,0622710,12915,Active,Los Angeles,Los Angeles Unified,Camino Nuevo Charter Academy No. 4,1018 Mohawk Street,1018 Mohawk St.,Los Angeles,90026-3131,CA,3435 West Temple Street,3435 West Temple St.,Los Angeles,90026-4524,CA,(213) 353-5300,,,9/6/2011,,Y,1334,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.076816,-118.26529,Shannon,Leonard,sleonard@caminonuevo.org,,,,,,,3/3/2016,0124826
0122564,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CAMINO NUEVO ELEMENTARY NO. 3,89,87,98,2,2,0,0,0,0,0,0,0,0,0,0,87,98,87,98,88,99,89,100,89,100,Y,No,,,,,,,,,,,19647330122564,0622710,12805,Active,Los Angeles,Los Angeles Unified,Camino Nuevo Elementary No. 3,1723 Cordova Street,1723 Cordova St.,Los Angeles,90007-1114,CA,3435 West Temple Street,3435 West Temple St.,Los Angeles,90026,CA,(323) 730-7160,,,8/18/2010,,Y,1212,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.039098,-118.29440,Yvonne,Carrillo,ycarrillo@caminonuevo.org,,,,,,,3/3/2016,0122564
6016281,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CANFIELD AVENUE ELEMENTARY,83,62,75,18,22,0,0,3,4,3,4,0,0,0,0,74,89,75,90,70,84,75,90,79,95,Y,Yes,,,,,,,,,,,19647336016281,0622710,02888,Active,Los Angeles,Los Angeles Unified,Canfield Avenue Elementary,9233 Airdrome Street,9233 Airdrome St.,Los Angeles,90035-3201,CA,9233 Airdrome Street,9233 Airdrome St.,Los Angeles,90035-3201,CA,(310) 552-2525,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.049821,-118.39046,Tamara,Gullatt,tgullatt@lausd.net,,,,,,,2/22/2016,6016281
6016299,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,CANOGA PARK,CANOGA PARK ELEMENTARY,133,133,100,0,0,0,0,0,0,0,0,0,0,0,0,133,100,133,100,133,100,133,100,133,100,Y,No,,,,,,,,,,,19647336016299,0622710,02889,Active,Los Angeles,Los Angeles Unified,Canoga Park Elementary,7438 Topanga Canyon Boulevard,7438 Topanga Canyon Blvd.,Canoga Park,91303-1210,CA,7438 Topanga Canyon Boulevard,7438 Topanga Canyon Blvd.,Canoga Park,91303-1210,CA,(818) 340-3591,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.205657,-118.60588,Patricia,Chavez Del Pino,pxc7075@lausd.net,,,,,,,3/3/2016,6016299
6016307,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,RESEDA,CANTARA STREET ELEMENTARY,84,82,98,2,2,0,0,0,0,0,0,0,0,0,0,83,99,83,99,82,98,84,100,84,100,Y,No,,,,,,,,,,,19647336016307,0622710,02891,Active,Los Angeles,Los Angeles Unified,Cantara Street Elementary,17950 Cantara Street,17950 Cantara St.,Reseda,91335-1408,CA,17950 Cantara Street,17950 Cantara St.,Reseda,91335-1408,CA,(818) 342-5191,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.219189,-118.52457,Meline,Karabedian,mkarakid@lausd.net,,,,,,,6/18/2015,6016307
6016315,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,PACOMIA,CANTERBURY AVENUE ELEMENTARY,175,151,86,24,14,0,0,0,0,0,0,0,0,0,0,175,100,173,99,172,98,166,95,165,94,Y,No,,,,,,,,,,,19647336016315,0622710,02892,Active,Los Angeles,Los Angeles Unified,Canterbury Avenue Elementary,13670 Montague Street,13670 Montague St.,Pacomia,91331-6129,CA,13670 Montague Street,13670 Montague St.,Pacomia,91331-6129,CA,(818) 892-1104,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.233836,-118.43003,Clara,Pena,cap2967@lausd.net,,,,,,,6/18/2015,6016315
6016323,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,SANTA MONICA,CANYON CHARTER ELEMENTARY,61,47,77,3,5,0,0,11,18,11,18,0,0,0,0,49,80,49,80,47,77,48,79,50,82,Y,Yes,,,,,,,,,,,19647336016323,0622710,02894,Active,Los Angeles,Los Angeles Unified,Canyon Charter Elementary,421 Entrada Drive,421 Entrada Dr.,Santa Monica,90402-1303,CA,421 Entrada Drive,421 Entrada Dr.,Santa Monica,90402-1303,CA,(310) 454-7510,,,7/1/1980,,Y,0226,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.031257,-118.51229,Nicole,Sheard,nicole.sheard@lausd.net,,,,,,,3/2/2016,6016323
6016331,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,WEST HILLS,CAPISTRANO AVENUE ELEMENTARY,92,81,88,10,11,0,0,1,1,0,0,1,1,0,0,84,91,85,92,81,88,87,95,89,97,Y,Yes,,,,,,,,,,,19647336016331,0622710,02895,Active,Los Angeles,Los Angeles Unified,Capistrano Avenue Elementary,8118 Capistrano Avenue,8118 Capistrano Ave.,West Hills,91304-3730,CA,8118 Capistrano Avenue,8118 Capistrano Ave.,West Hills,91304-3730,CA,(818) 883-8981,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.217203,-118.61698,Sonja,Cao Garcia,sonja.cao-garcia@lausd.net,,,,,,,7/16/2015,6016331
0122234,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,NORTH HILLS,CARLOS SANTANA ARTS ACADEMY,83,81,98,2,2,0,0,0,0,0,0,0,0,0,0,81,98,82,99,81,98,83,100,83,100,Y,No,,,,,,,,,,,19647330122234,0622710,12692,Active,Los Angeles,Los Angeles Unified,Carlos Santana Arts Academy,9301 Columbus Avenue,9301 Columbus Ave.,North Hills,91343-2229,CA,9301 Columbus Avenue,9301 Columbus Ave.,North Hills,91343-2229,CA,(818) 654-3600,,,9/13/2010,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.239214,-118.46479,Leah,Bass Baylis,leah.bass-baylis@lausd.net,,,,,,,6/18/2015,0122234
6016349,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,CARSON,CAROLDALE LEARNING COMMUNITY,131,127,97,3,2,0,0,1,1,1,1,0,0,0,0,128,98,129,98,128,98,130,99,130,99,Y,Yes,,,,,,,,,,,19647336016349,0622710,02897,Active,Los Angeles,Los Angeles Unified,Caroldale Learning Community,22424 Caroldale Avenue,22424 Caroldale Ave.,Carson,90745-3654,CA,22424 Caroldale Avenue,22424 Caroldale Ave.,Carson,90745-3654,CA,(310) 320-8570,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,33.822451,-118.28382,Hoff,Brooks,hbrooks@lausd.net,,,,,,,3/3/2016,6016349
6016356,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,STUDIO CITY,CARPENTER COMMUNITY CHARTER,160,157,98,3,2,0,0,0,0,0,0,0,0,0,0,160,100,159,99,160,100,157,98,160,100,Y,No,,,,,,,,,,,19647336016356,0622710,02898,Active,Los Angeles,Los Angeles Unified,Carpenter Community Charter,3909 Carpenter Avenue,3909 Carpenter Ave.,Studio City,91604-3732,CA,3909 Carpenter Avenue,3909 Carpenter Ave.,Studio City,91604-3732,CA,(818) 761-4363,,,7/1/1980,,Y,1235,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.141481,-118.39170,Joseph,Martinez,jmarti14@lausd.net,,,,,,,6/18/2015,6016356
6016364,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,CARSON,CARSON STREET ELEMENTARY,154,107,69,47,31,0,0,0,0,0,0,0,0,0,0,108,70,108,70,109,71,133,86,137,89,Y,No,,,,,,,,,,,19647336016364,0622710,02900,Active,Los Angeles,Los Angeles Unified,Carson Street Elementary,161 East Carson Street,161 East Carson St.,Carson,90745-2772,CA,161 East Carson Street,161 East Carson St.,Carson,90745-2772,CA,(310) 834-4508,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.831677,-118.27551,Martin,Leon,mleon@lausd.net,,,,,,,6/18/2015,6016364
0122101,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CARSON-GORE ACADEMY OF ENVIORNMENTAL STUDIES,116,104,90,12,10,0,0,0,0,0,0,0,0,0,0,108,93,109,94,106,91,113,97,114,98,Y,No,,,,,,,,,,,19647330122101,0622710,12721,Active,Los Angeles,Los Angeles Unified,Carson-Gore Academy of Enviornmental Studies,3200 West Washington Boulevard,3200 West Washington Blvd.,Los Angeles,90018-1248,CA,3200 West Washington Boulevard,3200 West Washington Blvd.,Los Angeles,90018-1248,CA,(323) 766-5500,,,9/13/2010,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.039902,-118.31914,Gema,Linares Guardado,gyr0237@lausd.net,,,,,,,3/3/2016,0122101
6016372,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CARTHAY ELEMENTARY OF ENVIRONMENTAL STUDIES MAGNET,75,65,87,9,12,0,0,1,1,1,1,0,0,0,0,65,87,65,87,65,87,74,99,65,87,Y,Yes,,,,,,,,,,,19647336016372,0622710,02901,Active,Los Angeles,Los Angeles Unified,Carthay Elementary Of Environmental Studies Magnet,6351 West Olympic Boulevard,6351 West Olympic Blvd.,Los Angeles,90048-5411,CA,6351 West Olympic Boulevard,6351 West Olympic Blvd.,Los Angeles,90048-5411,CA,(323) 935-8173,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.058836,-118.36909,Sharon,Hall Johnson,sah0698@lausd.net,,,,,,,3/3/2016,6016372
6016380,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CASTELAR STREET ELEMENTARY,131,125,95,4,3,0,0,2,2,2,2,0,0,0,0,125,95,125,95,128,98,129,98,129,98,Y,Yes,,,,,,,,,,,19647336016380,0622710,02903,Active,Los Angeles,Los Angeles Unified,Castelar Street Elementary,840 Yale Street,840 Yale St.,Los Angeles,90012-2328,CA,840 Yale Street,840 Yale St.,Los Angeles,90012-2328,CA,(213) 626-3674,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.063851,-118.24039,Sum,Shum,sshum@lausd.net,,,,,,,6/18/2015,6016380
6016398,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CASTLE HEIGHTS ELEMENTARY,121,72,60,48,40,0,0,1,1,1,1,0,0,0,0,92,76,92,76,90,74,105,87,105,87,Y,Yes,,,,,,,,,,,19647336016398,0622710,02904,Active,Los Angeles,Los Angeles Unified,Castle Heights Elementary,9755 Cattaraugus Avenue,9755 Cattaraugus Ave.,Los Angeles,90034-2352,CA,9755 Cattaraugus Avenue,9755 Cattaraugus Ave.,Los Angeles,90034-2352,CA,(310) 839-4528,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.037194,-118.39759,Sean,Kearney,skearney@lausd.net,,,,,,,3/3/2016,6016398
6071435,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,NORTHRIDGE,CASTLEBAY LANE CHARTER,117,113,97,2,2,0,0,2,2,1,1,1,1,0,0,113,97,113,97,113,97,113,97,113,97,Y,Yes,,,,,,,,,,,19647336071435,0622710,02905,Active,Los Angeles,Los Angeles Unified,Castlebay Lane Charter,19010 Castlebay Lane,19010 Castlebay Ln.,Northridge,91326-1005,CA,19010 Castlebay Lane,19010 Castlebay Ln.,Northridge,91326-1005,CA,(818) 360-1908,,,7/1/1980,,Y,1477,Locally funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,34.294220,-118.54786,Victoria,Littlejohn,victoria.littlejohn@lausd.net,,,,,,,3/3/2016,6071435
6016406,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,CARSON,CATSKILL AVENUE ELEMENTARY,104,98,94,6,6,0,0,0,0,0,0,0,0,0,0,100,96,100,96,98,94,104,100,103,99,Y,No,,,,,,,,,,,19647336016406,0622710,02906,Active,Los Angeles,Los Angeles Unified,Catskill Avenue Elementary,23536 Catskill Avenue,23536 Catskill Ave.,Carson,90745-5412,CA,23536 Catskill Avenue,23536 Catskill Ave.,Carson,90745-5412,CA,(310) 834-7241,,,7/1/1980,,N,,,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-5,K-5,N,33.812038,-118.27123,Suzanne,Zopatti,szopatti@lausd.net,,,,,,,3/3/2016,6016406
0123984,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,SUN VALLEY,CELERITY CARDINAL CHARTER,79,79,100,0,0,0,0,0,0,0,0,0,0,0,0,79,100,79,100,79,100,79,100,79,100,Y,No,,,,,,,,,,,19647330123984,0622710,12942,Active,Los Angeles,Los Angeles Unified,Celerity Cardinal Charter,7330 Bakman Avenue,7330 Bakman Ave.,Sun Valley,91352-4914,CA,2069 West Slauson Avenue,2069 West Slauson Ave.,Los Angeles,90047,CA,(323) 223-9184,,,9/7/2011,,Y,1285,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-5,N,34.203587,-118.37786,Wilburd,Estrada,westrada@celeritycalifornia.org,,,,,,,5/11/2016,0123984
0115766,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CELERITY DYAD CHARTER,101,101,100,0,0,0,0,0,0,0,0,0,0,0,0,101,100,101,100,101,100,101,100,101,100,Y,No,,,,,,,,,,,19647330115766,0622710,12162,Active,Los Angeles,Los Angeles Unified,Celerity Dyad Charter,4501 South Wadsworth,4501 South Wadsworth,Los Angeles,90011-3637,CA,2069 West Slauson Avenue,2069 West Slauson Ave.,Los Angeles,90047,CA,(323) 231-1202,,,9/17/2007,,Y,0958,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.002600,-118.25930,Patrick,Stickley,pstickley@celeritycalifornia.org,,,,,,,5/11/2016,0115766
0108910,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CELERITY NASCENT CHARTER,132,132,100,0,0,0,0,0,0,0,0,0,0,0,0,132,100,132,100,132,100,132,100,132,100,Y,No,,,,,,,,,,,19647330108910,0622710,10869,Active,Los Angeles,Los Angeles Unified,Celerity Nascent Charter,3417 West Jefferson Boulevard,3417 West Jefferson Blvd.,Los Angeles,90018-3235,CA,2069 West Slauson Avenue,2069 West Slauson Ave.,Los Angeles,90047,CA,(323) 732-6613,,,9/19/2005,,Y,0716,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.025584,-118.33333,Sergio,Alvarez Ruiz,sruiz@celeritycalifornia.org,,,,,,,5/11/2016,0108910
0122655,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CELERITY OCTAVIA CHARTER,52,52,100,0,0,0,0,0,0,0,0,0,0,0,0,52,100,52,100,52,100,52,100,52,100,Y,No,,,,,,,,,,,19647330122655,0622710,12782,Active,Los Angeles,Los Angeles Unified,Celerity Octavia Charter,3010 Estara Avenue,3010 Estara Ave.,Los Angeles,90065-2205,CA,2069 West Slauson Avenue,2069 West Slauson Ave.,Los Angeles,90047,CA,(323) 344-3622,,,9/7/2010,,Y,1232,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.115657,-118.24078,Daniela,Gapezzani,dgapezzani@celeritycalifornia.org,,,,,,,4/21/2016,0122655
0123166,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,NORTH HOLLYWOOD,CELERITY PALMATI CHARTER,82,82,100,0,0,0,0,0,0,0,0,0,0,0,0,82,100,82,100,82,100,82,100,82,100,Y,No,,,,,,,,,,,19647330123166,0622710,12614,Active,Los Angeles,Los Angeles Unified,Celerity Palmati Charter,6501 Laurel Canyon Boulevard,6501 Laurel Canyon Blvd.,North Hollywood,91606-1520,CA,2069 West Slauson Avenue,2069 West Slauson Ave.,Los Angeles,90047,CA,(818) 753-2712,,,9/7/2011,,Y,1246,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.189624,-118.39693,Titchamroeun,Son,tson@celeritycalifornia.org,,,,,,,5/11/2016,0123166
0115782,LOS ANGELES,PUBLIC,LOS ANGELES UNIFIED,LOS ANGELES,CELERITY TROIKA CHARTER,76,63,83,13,17,0,0,0,0,0,0,0,0,0,0,76,100,76,100,66,87,75,99,74,97,Y,No,,,,,,,,,,,19647330115782,0622710,12120,Active,Los Angeles,Los Angeles Unified,Celerity Troika Charter,1495 Colorado Boulevard,1495 Colorado Blvd.,Los Angeles,90041-2340,CA,2069 West Slauson Avenue,2069 West Slauson Ave.,Los Angeles,90047,CA,(323) 344-0160,,,9/5/2007,,Y,0961,Directly funded,54,Unified School District,60,Elementary Schools (Public),TRAD,Traditional,ELEM,Elementary,K-8,K-8,N,34.139305,-118.19754,Karina,Solis,ksolis@celeritycalifornia.org,,,,,,,5/11/2016,0115782
